,id,name,address,city,state,zip,county,phone,type,ownership,emergency,quality,LAT,LON
131,,HMC Sport Medisch Centrum,Mr. P. Droogleever Fortuynweg 22,'s-Gravenhage,ZH,2533SR,Ignore County,0123456789,Buitenpolikliniek,Haaglanden Medisch Centrum,Yes,5,52.0558436885899,4.2911261038382
132,6010861,Maasstad Ziekenhuis,Maasstadweg 21,Rotterdam,ZH,3079DZ,Ignore County,0123456789,Algemeen ziekenhuis,Maasstad ziekenhuis,Yes,5,51.8794585821402,4.5359319342380
133,6010419,Medisch Spectrum Twente Ariënsplein,Haaksbergerstraat 55,Enschede,OV,7513ER,Ignore County,0123456789,Buitenpolikliniek,Medisch Spectrum Twente,Yes,5,52.2150372805882,6.8888821125492
135,6010419,Medisch Spectrum Twente Oldenzaal,Pr. Bernhardstraat 17,Oldenzaal,OV,7573AM,Ignore County,0123456789,Buitenpolikliniek,Medisch Spectrum Twente,Yes,5,52.3074636022428,6.9312770993090
136,6010419,Medisch Spectrum Twente Buitenpolikliniek Haaksbergen,Wiedenbroeksingel 4,Haaksbergen,OV,7481BT,Ignore County,0123456789,Buitenpolikliniek,Medisch Spectrum Twente,Yes,5,52.1601052518166,6.7515915364617
137,6011002,Maasziekenhuis Pantein,Dokter Kopstraat 11,Beugen,NB,5835DV,Ignore County,0123456789,Algemeen ziekenhuis,Pantein,Yes,5,51.6632125098333,5.9407148722664
138,6010848,Rivas Zorggroep Beatrixziekenhuis,Banneweg 57,Gorinchem,ZH,4204AA,Ignore County,0123456789,Algemeen ziekenhuis,Rivas Zorggroep,Yes,5,51.8390664214670,4.9569182746683
139,6010848,Rivas Zorggroep Lingepolikliniek,Lingesteynplantsoen 3,Leerdam,ZH,4141GH,Ignore County,0123456789,Buitenpolikliniek,Rivas Zorggroep,Yes,5,51.8912246348738,5.1070037587077
140,6010755,Rode Kruis Ziekenhuis Beverwijk,Vondellaan 13,Beverwijk,NH,1942LE,Ignore County,0123456789,Algemeen ziekenhuis,Rode Kruis Ziekenhuis,Yes,5,52.4799675265451,4.6495919254555
141,6010863,Spijkenisse Medisch Centrum,Ruwaard van Puttenweg 500,Spijkenisse,ZH,3201GZ,Ignore County,0123456789,Algemeen ziekenhuis,Spijkenisse Medisch Centrum,Yes,5,51.8467752688670,4.3366569280176
142,6010860,Spijkenisse Medisch Centrum Buitenpoli Hoogvliet,Oude Wal 24L,Hoogvliet,ZH,3193EN,Ignore County,0123456789,Buitenpolikliniek,Spijkenisse Medisch Centrum,Yes,5,51.8706888726447,4.3534179551759
143,6010863,Spijkenisse Medisch Centrum Buitenpoli Rozenburg,Blankenburg 6,Rozenburg,ZH,3181BC,Ignore County,0123456789,Buitenpolikliniek,Spijkenisse Medisch Centrum,Yes,5,51.9015099179333,4.2559497981366
144,6010418,Saxenburgh Groep Ziekenhuis Röpcke Zweers,Jan Weitkamplaan 4a,Hardenberg,OV,7772SE,Ignore County,0123456789,Algemeen ziekenhuis,Saxenburgh Groep,Yes,5,52.5706290068226,6.6392289558906
145,6010418,Saxenburgh Groep Polikliniek Ommen,Hessel Mulertstraat 22,Ommen,OV,7731CL,Ignore County,0123456789,Buitenpolikliniek,Saxenburgh Groep,Yes,5,52.5196604741300,6.4288780863604
146,6010418,Saxenburgh Groep Polikliniek Westhaar,Beeklaan 1,Westerhaar,OV,7676BC,Ignore County,0123456789,Buitenpolikliniek,Saxenburgh Groep,Yes,5,52.4560551601920,6.6204964590758
147,6010509,Slingeland Ziekenhuis,Kruisbergseweg 25,Doetinchem,GE,7009BL,Ignore County,0123456789,Algemeen ziekenhuis,Santiz,Yes,5,51.9751528339168,6.2863042280550
148,6010509,Slingeland Ziekenhuis Locatie Gezellenlaan,Gezellenlaan 10,Doetiechem,GE,7005AZ,Ignore County,0123456789,Buitenpolikliniek,Santiz,Yes,5,51.9536410756385,6.3020086723639
149,6010530,Streekziekenhuis Koningin Beatrix,Beatrixpark 1,Winterswijk,GE,7101BN,Ignore County,0123456789,Algemeen ziekenhuis,Santiz,Yes,5,51.9770542996744,6.6994399197902
150,6010530,Streekziekenhuis Koningin Beatrix Buitenpoli Eibergen,J W Hagemanstraat 46-2,Eibergen,GE,7151AH,Ignore County,0123456789,Buitenpolikliniek,Santiz,Yes,5,52.0999080907314,6.6510285296657
151,6011011,St. Anna Ziekenhuis Geldrop,Bogardeind 2,Geldrop,NB,5664EH,Ignore County,0123456789,Algemeen ziekenhuis,St. Anna Zorggroep,Yes,5,51.4198535023360,5.5585613380112
152,6011011,St. Anna Ziekenhuis Eindhoven,Antoon Coolenlaan 1-03,Eindhoven,NB,5644RX,Ignore County,0123456789,Buitenpolikliniek,St. Anna Zorggroep,Yes,5,51.4165802390558,5.4762033475173
153,6010620,St. Antonius Ziekenhuis Nieuwegein,Koekoekslaan 1,Nieuwegein,UT,3435CM,Ignore County,0123456789,Algemeen ziekenhuis,St. Antonius Ziekenhuis,Yes,5,52.0255773915173,5.0824312782471
154,6010620,St. Antonius Ziekenhuis Polikliniek Houten,Hofspoor 2,Houten,UT,3994VZ,Ignore County,0123456789,Buitenpolikliniek,St. Antonius Ziekenhuis,Yes,5,52.0251627718990,5.1770836317088
155,6010620,St. Antonius Ziekenhuis Utrecht,Soestwetering 1,Utrecht,UT,3543AZ,Ignore County,0123456789,Algemeen ziekenhuis,St. Antonius Ziekenhuis,Yes,5,52.1037245823940,5.0572119070616
156,6010620,St. Antonius Ziekenhuis Spatadercentrum,Van Lawick van Pabstlaan 12,Utrecht,UT,3453RB,Ignore County,0123456789,Buitenpolikliniek,St. Antonius Ziekenhuis,Yes,5,52.0827070346280,5.0190893496052
157,6010620,St. Antonius Ziekenhuis Polikliniek Overvecht,Neckardreef 6,Utrecht,UT,3562CN,Ignore County,0123456789,Buitenpolikliniek,St. Antonius Ziekenhuis,Yes,5,52.1149964641454,5.1228146809059
158,6010841,St. Antonius Ziekenhuis Woerden,Polanerbaan 2,Woerden,UT,3447GN,Ignore County,0123456789,Algemeen ziekenhuis,St. Antonius Ziekenhuis,Yes,5,52.0803365755451,4.8938697431003
159,6010841,St. Antonius Ziekenhuis Polikliniek Mijdrecht,Hoofdweg 1,Mijdrecht,UT,3641PN,Ignore County,0123456789,Buitenpolikliniek,St. Antonius Ziekenhuis,Yes,5,52.2052296075758,4.8625144006835
160,,St. Antonius Ziekenhuis Dialysecentrum Tiel,President Kennedylaan 1,Tiel,GE,4002WP,Ignore County,0123456789,Buitenpolikliniek,St. Antonius Ziekenhuis,Yes,5,51.8899851112053,5.4162371770732
161,6011113,St. Jans Gasthuis,Vogelsbleek 5,Weert,LI,6001BE,Ignore County,0123456789,Algemeen ziekenhuis,St. Jans Gasthuis,Yes,5,51.2537069978927,5.7130997373117
162,6011113,St. Jans Gasthuis Buitenpoli Budel,Grensweg 1,Budel,NB,6021JW,Ignore County,0123456789,Buitenpolikliniek,St. Jans Gasthuis,Yes,5,51.2616958210933,5.5638539102431
163,6010533,Ziekenhuis St. Jansdal,Weth. Jansenlaan 90,Harderwijk,GE,3844DG,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuis St. Jansdal,Yes,5,52.3441383911485,5.6142588928420
164,6010533,Ziekenhuis St. Jansdal Polikliniek Dronten,Het Zwarte Water 77-83,Dronten,FL,8253PD,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis St. Jansdal,Yes,5,52.5382728707679,5.7024967235447
165,6010533,Ziekenhuis St. Jansdal Polikliniek Nijkerk,Henri Nouwenstraat 18,Nijkerk,GE,3863HV,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis St. Jansdal,Yes,5,52.2102106033642,5.4640633922686
167,6011201,MC Ziekenhuis St. Jansdal Lelystad,Ziekenhuisweg 100,Lelystad,FL,8233AA,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuis St. Jansdal,Yes,5,52.5042872178320,5.4769847824262
168,6010713,Onze Lieve Vrouwe Gasthuis locatie Oost,Oosterpark 9,Amsterdam,NH,1091AC,Ignore County,0123456789,Algemeen ziekenhuis,Onze Lieve Vrouwe Gasthuis,Yes,5,52.3599283257724,4.9159284176267
169,6010713,Onze Lieve Vrouwe Gasthuis Spuistraat,Spuistraat 239A,Amsterdam,NH,1012VP,Ignore County,0123456789,Buitenpolikliniek,Onze Lieve Vrouwe Gasthuis,Yes,5,52.3709245289381,4.8894060757303
170,6010713,Onze Lieve Vrouwe Gasthuis IJburg,IJburglaan 727,Amsterdam,NH,1087CH,Ignore County,0123456789,Buitenpolikliniek,Onze Lieve Vrouwe Gasthuis,Yes,5,52.3578511768332,4.9915744248391
171,6010757,Onze Lieve Vrouwe Gasthuis locatie West,Jan Tooropstraat 164,Amsterdam,NH,1061AE,Ignore County,0123456789,Algemeen ziekenhuis,Onze Lieve Vrouwe Gasthuis,Yes,5,52.3687082736008,4.8365305403384
172,6010202,Nij Smellinghe,Compagnonsplein 1,Drachten,FR,9202NN,Ignore County,0123456789,Algemeen ziekenhuis,Nij Smellinghe,Yes,5,53.0998699656110,6.1105687232679
173,6010417,Deventer Ziekenhuisgroep,Nico Bolkesteinlaan 75,Deventer,OV,7416SE,Ignore County,0123456789,Algemeen ziekenhuis,Deventer Ziekenhuis,Yes,5,52.2611425250580,6.1924508951219
174,6010417,Deventer Ziekenhuis Polikliniek Raalte,Vrieswijk 6b,Raalte,OV,8103PB,Ignore County,0123456789,Buitenpolikliniek,Deventer Ziekenhuis,Yes,5,52.3998414215663,6.2724846799379
175,6010417,Deventer ZiekenhuisPolikliniek Rijssen,Wijnand Zeeuwstraat 26-101,Rijssen,OV,7462DE,Ignore County,0123456789,Buitenpolikliniek,Deventer Ziekenhuis,Yes,5,52.3016876753163,6.5187158831321
176,6010805,Het Van Weel-Bethesda Polikliniek Hellevoetsluis,Vliet 4,Hellevoetsluis,ZH,3224HE,Ignore County,0123456789,Buitenpolikliniek,Het Van Weel-Bethesda Ziekenhuis,Yes,5,51.8327479338274,4.1487272704086
177,6010805,Het Van Weel-Bethesda Dirksland,Stationsweg 22,Dirksland,ZH,3247BW,Ignore County,0123456789,Algemeen ziekenhuis,Het Van Weel-Bethesda Ziekenhuis,Yes,5,51.7496663718523,4.1013300897931
178,6010805,Het Van Weel-Bethesda Polikliniek Brielle,Amer 21,Brielle,ZH,3232HA,Ignore County,0123456789,Buitenpolikliniek,Het Van Weel-Bethesda Ziekenhuis,Yes,5,51.8971973619287,4.1734687648115
179,6010758,Tergooiziekenhuizen Hilversum,van Riebeeckweg 212,Hilversum,NH,1213XZ,Ignore County,0123456789,Algemeen ziekenhuis,Tergooiziekenhuizen,Yes,5,52.2174922139376,5.2028472242333
180,6010758,Tergooiziekenhuizen Blaricum,Rijksstraatweg 1,Blaricum,NH,1261AN,Ignore County,0123456789,Algemeen ziekenhuis,Tergooiziekenhuizen,Yes,5,52.2676558929640,5.2076766449150
181,6010758,Tergooiziekenhuizen Buitenpoli Weesp,Korte Muiderweg 2A ,Weesp,NH,1382LR,Ignore County,0123456789,Buitenpolikliniek,Tergooiziekenhuizen,Yes,5,52.3118318599349,5.0474608987786
182,6011031,ETZ Tilburg,Dr. Deelenlaan 5,Tilburg,NB,5042AD,Ignore County,0123456789,Algemeen ziekenhuis,Elisabeth-TweeSteden,Yes,5,51.5767812292463,5.0631805684569
183,6011031,ETZ Waalwijk,Kasteellaan 2,Waalwijk,NB,5141BM,Ignore County,0123456789,Algemeen ziekenhuis,Elisabeth-TweeSteden,Yes,5,51.6866426812692,5.0531767337747
184,6011031,ETZ Oisterwijk,Moergestelseweg 32G,Oisterwijk,NB,5062JW,Ignore County,0123456789,Buitenpolikliniek,Elisabeth-TweeSteden,Yes,5,51.5727522817786,5.1814006946106
185,6011022,ETZ Elisabeth,Hilvarenbeekseweg 60,Tilburg,NB,5022GC,Ignore County,0123456789,Algemeen ziekenhuis,Elisabeth-TweeSteden,Yes,5,51.5393146246139,5.1033191518098
186,6020101,Universitair Medisch Centrum Groningen,Hanzeplein 1,Groningen,GR,9713GZ,Ignore County,0123456789,Academisch ziekenhuis,Universitair Medisch Centrum Groningen,Yes,5,53.2209882743460,6.5770464503669
187,6020101,Universitair Medisch Centrum Groningen Beatrixoord,Dilgtweg 5,Haren,GR,9751ND,Ignore County,0123456789,Buitenpolikliniek,Universitair Medisch Centrum Groningen,Yes,5,53.1826960054946,6.5956587439123
189,6020101,Ommelander Ziekenhuis Groep Servicepunt  Veendam,Kaap de Goede Hoop 1,Veendam,GR,9642AP,Ignore County,0123456789,Buitenpolikliniek,Ommelander Ziekenhuis Groep,Yes,5,53.1009773155517,6.8632262825915
190,,Ommelander Ziekenhuis Groep Servicepunt Delfzijl,Schoolstraat 7,Delfzijl,GR,9934CD,Ignore County,0123456789,Buitenpolikliniek,Ommelander Ziekenhuis Groep,Yes,5,53.3306706327197,6.9252468424529
191,6020502,Universitair Medisch Centrum St. Radboud,G. Grooteplein-Zuid 10,Nijmegen,GE,6525GA,Ignore County,0123456789,Academisch ziekenhuis,Universitair Medisch Centrum St. Radboud,Yes,5,51.8236685217857,5.8631087018571
192,,Radboud UMC Amalia kinderziekenhuis,Geert Grooteplein-Zuid 10,Nijmegen,GE,6525GA,Ignore County,0123456789,Kinderziekenhuis,Universitair Medisch Centrum St. Radboud,Yes,5,51.8236685217857,5.8631087018571
193,6020602,Universitair Medisch Centrum Utrecht,Heidelberglaan 100,Utrecht,UT,3584CX,Ignore County,0123456789,Academisch ziekenhuis,Universitair Medisch Centrum Utrecht,Yes,5,52.0860225881230,5.1796044695463
194,6020602,Universitair Medisch Centrum Utrecht Wilhelmina Kinderziekenhuis,Lundlaan 6,Utrecht,UT,3584EA,Ignore County,0123456789,Kinderziekenhuis,Universitair Medisch Centrum Utrecht,Yes,5,52.0898373507524,5.1806567142547
195,6011115,VieCuri Medisch Centrum Venlo,Tegelseweg 210,Venlo,LI,5912BL,Ignore County,0123456789,Algemeen ziekenhuis,VieCuri Medisch Centrum,Yes,5,51.3604430213711,6.1593216730527
196,6011115,VieCuri Medisch Centrum Venray,Merseloseweg 130,Venray,LI,5801CE,Ignore County,0123456789,Algemeen ziekenhuis,VieCuri Medisch Centrum,Yes,5,51.5267271155230,5.9643402523609
197,6011115,VieCuri Medisch Centrum Regiopoli Horst,Westsingel 100,Horst,LI,5961DH,Ignore County,0123456789,Buitenpolikliniek,VieCuri Medisch Centrum,Yes,5,51.4492048816738,6.0470528276195
198,6011115,VieCuri Medisch Centrum Regiopoli Panningen,John F. Kennedylaan 321,Panningen,LI,5981WZ,Ignore County,0123456789,Buitenpolikliniek,VieCuri Medisch Centrum,Yes,5,51.3283250518063,5.9686846126391
200,6010860,Franciscus Vlietland  Schiedam,Vlietlandplein 2,Schiedam,ZH,3118JH,Ignore County,0123456789,Algemeen ziekenhuis,Franciscus Gasthuis & Vlietland Groep,Yes,5,51.9226188132267,4.3799585992816
201,,Franciscus Gasthuis Locatie Het Oogziekenhuis,Schiedamse Vest 180,Rotterdam,ZH,3011BH,Ignore County,0123456789,Buitenpolikliniek,Franciscus Gasthuis & Vlietland Groep,Yes,5,51.9153512089568,4.4800957104263
202,6010860,Franciscus Maassluis,De Vloot 206,Maassluis,ZH,3144PK,Ignore County,0123456789,Buitenpolikliniek,Franciscus Gasthuis & Vlietland Groep,Yes,5,51.9299444965119,4.2430129946121
203,6010832,Franciscus Berkel,Boerhaavestraat 19,Berkel Rodenrijs,ZH,2652EP,Ignore County,0123456789,Buitenpolikliniek,Franciscus Gasthuis & Vlietland Groep,Yes,5,51.9966581708362,4.4747921479827
204,6010832,Franciscus Gasthuis,Kleiweg 500,Rotterdam,ZH,3045PM,Ignore County,0123456789,Algemeen ziekenhuis,Franciscus Gasthuis & Vlietland Groep,Yes,5,51.9410646001500,4.4668049093217
205,,Franciscus  Haven,Haringvliet 2,Rotterdam,ZH,3011TD,Ignore County,0123456789,Buitenpolikliniek,Franciscus Gasthuis & Vlietland Groep,Yes,5,51.9199975859359,4.4964142061163
206,6010751,Waterlandziekenhuis,Waterlandlaan 250,Purmerend,NH,1441RN,Ignore County,0123456789,Algemeen ziekenhuis,Dijklander Ziekenhuis,Yes,5,52.5006882881860,4.9626561577977
207,6010751,Waterlandziekenhuis Behandelcentrum Waterland-Oost,Heideweg 1b,Volendam,NH,1132DA,Ignore County,0123456789,Buitenpolikliniek,Dijklander Ziekenhuis,Yes,5,52.4931174927904,5.0564321240163
208,6010752,Westfries Gasthuis,Fr. Maelsonstraat 3,Hoorn Nh,NH,1624NP,Ignore County,0123456789,Algemeen ziekenhuis,Dijklander Ziekenhuis,Yes,5,52.6481501021218,5.0529393306837
209,6010752,Westfries Gasthuis Enkhuizen,Molenweg 9b,Enkhuizen,NH,1601SR,Ignore County,0123456789,Buitenpolikliniek,Dijklander Ziekenhuis,Yes,5,52.7034201741457,5.2818608363105
210,6010301,Wilhelmina Ziekenhuis Assen,Europaweg-Zuid 1,Assen,DR,9401RK,Ignore County,0123456789,Algemeen ziekenhuis,Wilhelmina Ziekenhuis Assen,Yes,5,52.9837135751648,6.5651827037320
211,6010301,Het Medisch Centrum Wilhelmina,Borgstee 17,Assen,DR,9403TS,Ignore County,0123456789,Buitenpolikliniek,Wilhelmina Ziekenhuis Assen,Yes,5,53.0129575367282,6.5713744054969
212,6010742,Zaans Medisch Centrum,Koningin Julianaplein 58,Zaandam,NH,1502DV,Ignore County,0123456789,Algemeen ziekenhuis,Zaans Medisch Centrum,Yes,5,52.4532721713055,4.8262455307210
213,6010742,Zaans Medisch Centrum Polikliniek Saendelft,Kaaikhof 69,Assendelft,NH,1567JP,Ignore County,0123456789,Buitenpolikliniek,Zaans Medisch Centrum,Yes,5,52.4886791740658,4.7522393430933
214,6010704,Ziekenhuis Amstelland,Laan van de Helende Meesters 8,Amstelveen,NH,1186AM,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuis Amstelland,Yes,5,52.2943824441259,4.8695447246049
215,6010704,Ziekenhuis Amstelland Buitenpolikliniek Uithoorn,Koningin Máximalaan 30,Uithoorn,NH,1421LC,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis Amstelland,Yes,5,52.2453245051259,4.8077963707736
217,6011032,Ziekenhuis Bernhoven Uden,Nistelrodeseweg 10,Uden,NB,5406PT,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuis Bernhoven,Yes,5,51.6748720457808,5.6017299496785
218,6010534,Ziekenhuis De Gelderse Vallei Ede,Willy Brandtlaan 10,Ede,GE,6716RP,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuis De Gelderse Vallei,Yes,5,52.0224429838680,5.6455629435151
219,6010534,Ziekenhuis De Gelderse Vallei Polikliniek Barneveld,Klaverweide 1a,Barneveld,GE,3773AW,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis De Gelderse Vallei,Yes,5,52.1397336033394,5.5998265912174
220,6010534,Ziekenhuis De Gelderse Vallei Polikliniek Veenendaal,Spoorlaan 5,Veenendaal,UT,3903XS,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis De Gelderse Vallei,Yes,5,52.0186605489149,5.5497651561889
221,6010534,Ziekenhuis De Gelderse Vallei Polikliniek Wageningen,Plantsoen 57b,Wageningen,GE,6701AS,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis De Gelderse Vallei,Yes,5,51.9669302375102,5.6622616839615
222,6010520,Ziekenhuis Rivierenland,Pres. Kennedylaan 1,Tiel,GE,4002WP,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuis Rivierenland,Yes,5,51.8899851112053,5.4162371770732
223,6010520,Ziekenhuis Rivierenland Barbara Polikliniek Culemborg,Elisabethdreef 4,Culemborg,GE,4101KL,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis Rivierenland,Yes,5,51.9588697148160,5.2289651868238
224,6010520,Ziekenhuis Rivierenland Waterpoort Polikliniek Beneden Leeuwen,Beatrixstraat 20,Beneden Leeuwen,GE,6658EK,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuis Rivierenland,Yes,5,51.8817122025811,5.5190958318586
225,6010913,Zorgsaam Zeeuw-Vlaanderen Locatie De Honte,Wielingenlaan 2,Terneuzen,ZE,4535PA,Ignore County,0123456789,Algemeen ziekenhuis,ZorgSaam Zeeuws-Vlaanderen,Yes,5,51.3089416325320,3.8612522011380
226,6010913,Zorgsaam Zeeuw-Vlaanderen Locatie Antonius,Pastoor van Genklaan 6,Oostburg,ZE,4501AJ,Ignore County,0123456789,Algemeen ziekenhuis,ZorgSaam Zeeuws-Vlaanderen,Yes,5,51.3249636305620,3.4815932954064
227,6010913,Zorgsaam Zeeuw-Vlaanderen Locatie Liduina,Lyceumstraat 20,Hulst,ZE,4561HV,Ignore County,0123456789,Buitenpolikliniek,ZorgSaam Zeeuws-Vlaanderen,Yes,5,51.2863745104607,4.0492254861126
228,,Zorgsaam Zeeuw-Vlaanderen Cardiologie centrum Middelburg,Buitenruststraat 16,Middelburg,ZE,4337EH,Ignore County,0123456789,Buitenpolikliniek,ZorgSaam Zeeuws-Vlaanderen,Yes,5,51.4922366180154,3.6176864538050
229,6010421,Ziekenhuisgroep Twente Locatie Hengelo,Geerdinksweg 141,Hengelo Ov,OV,7555DL,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuisgroep Twente,Yes,5,52.2638132035782,6.7714087960221
230,6010421,Ziekenhuisgroep Twente Locatie Almeo,Zilvermeeuw 1,Almelo,OV,7609PP,Ignore County,0123456789,Algemeen ziekenhuis,Ziekenhuisgroep Twente,Yes,5,52.3330851725635,6.6467362592083
231,,Ziekenhuisgroep Twente Buitenpolikliniek Rijssen,Wijnand Zeeuwtraat 26-101,Rijssen,OV,7462DE,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuisgroep Twente,Yes,5,52.3016876753163,6.5187158831321
232,,Ziekenhuisgroep Twente Buitenpost Ootmarsum,De Meijer 1,Ootmarsum,OV,7631AM,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuisgroep Twente,Yes,5,52.4102033425036,6.8974996300781
233,,Ziekenhuisgroep Twente Buitenpost Geesteren,De aanleg 17,Geesteren,OV,7678VZ,Ignore County,0123456789,Buitenpolikliniek,Ziekenhuisgroep Twente,Yes,5,52.4206588388155,6.7349328979726
234,6010210,Medisch Centrum Leeuwarden,H. Dunantweg 2,Leeuwarden,FR,8934AD,Ignore County,0123456789,Algemeen ziekenhuis,Zorgpartners Friesland,Yes,5,53.1893940022000,5.8073354090578
235,6010210,Medisch Centrum Leeuwarden Harlingen,Achlumerdijk 2,Harlingen,FR,8862AJ,Ignore County,0123456789,Buitenpolikliniek,Zorgpartners Friesland,Yes,5,53.1632249833739,5.4345115752271
236,6010205,De Tjongerschans Polikliniek Steenwijk,Mr. Zigher ter Steghestraat 9,Steenwijk,OV,8331KG,Ignore County,0123456789,Buitenpolikliniek,Zorgpartners Friesland,Yes,5,52.7900361088504,6.1098089611700
237,6010205,De Tjongerschans Polikliniek Sportstad,Abe Lenstra Boulevard 21,Heerenveen,FR,8448JA,Ignore County,0123456789,Buitenpolikliniek,Zorgpartners Friesland,Yes,5,52.9576310750513,5.9368405856100
238,6010205,De Tjongerschans Polikliniek Lemmer,Van Rijgersmapark 1,Lemmer,FR,8531JA,Ignore County,0123456789,Buitenpolikliniek,Zorgpartners Friesland,Yes,5,52.8462147941539,5.6981093982188
239,6010205,De Tjongerschans Heerenveen,Thialfweg 44,Heerenveen,FR,8441PW,Ignore County,0123456789,Algemeen ziekenhuis,Zorgpartners Friesland,Yes,5,52.9672013345297,5.9183213182478
240,6010304,Ziekehuislocatie Scheper Emmen,Boermarkeweg 60,Emmen,DR,7824AA,Ignore County,0123456789,Algemeen ziekenhuis,Treant Zorggroep,Yes,5,52.7845561170541,6.9134139235939
241,6010105,Ziekenhuislocatie Bethesda Hoogeveen,Dr. G.H. Amshoffweg 1,Hoogeveen,DR,7909AA,Ignore County,0123456789,Algemeen ziekenhuis,Treant Zorggroep,Yes,5,52.7272027168615,6.4603747131626
242,6010105,Ziekenhuislocatie Refaja Stadskanaal,Boerhaavestraat 1,Stadskanaal,GR,9501HE,Ignore County,0123456789,Algemeen ziekenhuis,Treant Zorggroep,Yes,5,53.0006171723514,6.9352565812642
243,6010105,Buitenpoli Veenkade,Kaap de Goede Hoop 1,Veendam,GR,9642AP,Ignore County,0123456789,Buitenpolikliniek,Treant Zorggroep,Yes,5,53.1009773155517,6.8632262825915
244,,Antoni van Leeuwenhoek,Plesmanlaan 121,Amsterdam,NH,1066CX,Ignore County,0123456789,Algemeen ziekenhuis,Antoni van Leeuwenhoek,Yes,5,52.3506972343144,4.8183245996227
245,,Prinses Máxima Centrum,Heidelberglaan 25,Utrecht,UT,3584CS,Ignore County,0123456789,Kinderziekenhuis,Prinses Máxima Centrum voor kinderoncologie,Yes,5,52.0846172145858,5.1736978159717
